Name,Status,Attribute,type
Contre-attaque des Héros,Unlimited(OCG)/Unlimited(TCG)/Unlimited(TCGSpeed Duel),PIÈGE,
Ordre du Dieu Serpent,Unlimited(OCG)/Unlimited(TCG),PIÈGE,
Avènement du Dieu Serpent,Unlimited(OCG)/Unlimited(TCG),PIÈGE,
Charité de l'Homme Ordinaire,Unlimited(OCG)/Unlimited(TCG)/Unlimited(TCGSpeed Duel),PIÈGE,
Pioche de la Destruction,Unlimited(OCG)/Unlimited(TCG),PIÈGE,
Lance-Bouclier,Unlimited(OCG)/Unlimited(TCG)/Unlimited(TCGSpeed Duel),PIÈGE,
Capture de Piège,Unlimited(OCG)/Unlimited(TCG),PIÈGE,
Cadeau de Cupidité,Unlimited(OCG)/Unlimited(TCG),PIÈGE,
Anti-Contre,Unlimited(OCG)/Unlimited(TCG),PIÈGE,
Protecteur des Océans,Unlimited(OCG)/Unlimited(TCG),EAU,[Poisson/Effet]
Méduse aux Mille Yeux,Unlimited(OCG)/Unlimited(TCG),EAU,[Poisson/Effet]
Poisson Encéphale,Unlimited(OCG)/Unlimited(TCG),EAU,[Poisson/Effet]
Mormolithe,Unlimited(OCG)/Unlimited(TCG),TERRE,[Rocher/Effet]
Typhon d'Espace Mystique,Unlimited(OCG)/Unlimited(TCG)/Limited 1(TCGSpeed Duel),MAGIE,
Sarcophage Doré,Limited(OCG)/Limited(TCG),MAGIE,
Hommage Torrentiel,Unlimited(OCG)/Unlimited(TCG),PIÈGE,
Dispositif d'Évacuation Obligatoire,Unlimited(OCG)/Unlimited(TCG),PIÈGE,
Accélérateur Cyberse,Unlimited(OCG)/Unlimited(TCG),LUMIÈRE,[Cyberse/Lien／Effet]
Jumelles Désenchaînées - Sarama,Unlimited(OCG)/Unlimited(TCG),TÉNÈBRES,[Démon/Effet]
"D/D/D Apocalypse, Roi du Chaos",Unlimited(OCG)/Unlimited(TCG),TÉNÈBRES,[Démon/Pendule／Effet]
D/D Savant Newton,Unlimited(OCG)/Unlimited(TCG),DARK,[Fiend/Pendulum／Effect]
D/D Orthros,Unlimited(OCG)/Unlimited(TCG),DARK,[Fiend/Pendulum／Tuner／Effect]
D/D Lamia,Unlimited(OCG)/Unlimited(TCG),DARK,[Fiend/Tuner／Effect]
D/D Lilith,Unlimited(OCG)/Unlimited(TCG),DARK,[Fiend/Effect]
D/D Hurlement de Nuit,Unlimited(OCG)/Unlimited(TCG),TÉNÈBRES,[Démon/Syntoniseur／Effet]
"D/D/D Abysses Ragnarok, Roi de l'Oubli",Unlimited(OCG)/Unlimited(TCG),TÉNÈBRES,[Démon/Pendule／Effet]
Dragon Armé des Ténèbres,Unlimited(OCG)/Unlimited(TCG),TÉNÈBRES,[Dragon/Effet]
Chevalier Armageddon,Unlimited(OCG)/Unlimited(TCG),TÉNÈBRES,[Guerrier/Effet]
Transe Archdémon,Unlimited(OCG)/Unlimited(TCG),TÉNÈBRES,[Démon/Effet]
Kuribandit,Unlimited(OCG)/Unlimited(TCG),DARK,[Fiend/Effect]
Patrouilleur Stygien,Unlimited(OCG)/Unlimited(TCG),TÉNÈBRES,[Démon/Effet]
Garde Stygien,Unlimited(OCG)/Unlimited(TCG),TÉNÈBRES,[Démon/Syntoniseur／Effet]
Contrat des Ténèbres avec le Yamimakai,Unlimited(OCG)/Unlimited(TCG),MAGIE,
Contrat des Ténèbres avec la Porte,Unlimited(OCG)/Unlimited(TCG),MAGIE,
Contrat des Ténèbres avec le Roi Marais,Unlimited(OCG)/Unlimited(TCG),MAGIE,
Contrat des Ténèbres avec le Roi Marais Interdit,Unlimited(OCG)/Unlimited(TCG),MAGIE,
Sacrifice Inutile,Limited(OCG)/Limited(TCG)/Limited 2(TCGSpeed Duel),MAGIE,
Un pour Un,Limited(OCG)/Limited(TCG),MAGIE,
Invitation des Ténèbres,Limited(OCG)/Unlimited(TCG)/Limited 2(TCGSpeed Duel),MAGIE,
Provisions de Secours,Unlimited(OCG)/Unlimited(TCG)/Unlimited(TCGSpeed Duel),MAGIE,
D/D Reroll,Unlimited(OCG)/Unlimited(TCG),TRAP,
D/D/D Ressources Humaines,Unlimited(OCG)/Unlimited(TCG),PIÈGE,
Contrat des Ténèbres avec la Sorcière,Unlimited(OCG)/Unlimited(TCG),PIÈGE,
Contrat des Ténèbres avec des Erreurs,Unlimited(OCG)/Unlimited(TCG),PIÈGE,
Blanchissement de Contrat,Unlimited(OCG)/Unlimited(TCG),PIÈGE,
Sinistre Yorishiro,Unlimited(OCG)/Unlimited(TCG),PIÈGE,
Délivrance de la Dimension des Ténèbres,Unlimited(OCG)/Unlimited(TCG),PIÈGE,
"D/D/D César, Roi des Vagues",Unlimited(OCG)/Unlimited(TCG),EAU,[Démon/Xyz／Effet]
Seigneur Dragon Océan - Néo-Dédale,Unlimited(OCG)/Unlimited(TCG),EAU,[Serpent de Mer/Effet]
Poisson aux 7 Couleurs,Unlimited(OCG)/Unlimited(TCG)/Unlimited(TCGSpeed Duel),EAU,[Poisson/Normal]
Guerrier Serpent de Mer des Ténèbres,Unlimited(OCG)/Unlimited(TCG),EAU,[Serpent de Mer/Normal]
Poisson-Lune Spatial,Unlimited(OCG)/Unlimited(TCG),EAU,[Poisson/Normal]
Mère Grizzly,Unlimited(OCG)/Unlimited(TCG)/Unlimited(TCGSpeed Duel),EAU,[Bête-Guerrier/Effet]
Génovirus,Unlimited(OCG)/Unlimited(TCG)/Limited 3(TCGSpeed Duel),EAU,[Aqua/Effet]
Fenrir,Unlimited(OCG)/Unlimited(TCG),WATER,[Beast/Effect]
Bugroth Amphibie MK-3,Unlimited(OCG)/Unlimited(TCG),EAU,[Machine/Effet]
Chevalier Sirène,Unlimited(OCG)/Unlimited(TCG),EAU,[Aqua/Effet]
Mobius le Monarque de Glace,,EAU,[Aqua/Effet]
Manta de la Malediction Rampante,Unlimited(OCG)/Unlimited(TCG),EAU,[Poisson/Effet]
Vol à l'Arraché,Unlimited(OCG)/Limited(TCG),MAGIE,
Typhon d'Espace Mystique,Unlimited(OCG)/Unlimited(TCG)/Limited 1(TCGSpeed Duel),MAGIE,
Pot de Cupidité,Forbidden(OCG)/Forbidden(TCG),MAGIE,
Violent Orage,Limited(OCG)/Forbidden(TCG),MAGIE,
Océan Légendaire,Unlimited(OCG)/Unlimited(TCG)/Unlimited(TCGSpeed Duel),MAGIE,
Permutation de Créature,Unlimited(OCG)/Unlimited(TCG)/Unlimited(TCGSpeed Duel),MAGIE,
Déferlante et Vaguelette,Unlimited(OCG)/Unlimited(TCG)/Unlimited(TCGSpeed Duel),MAGIE,
Tornade de Poussière,Unlimited(OCG)/Unlimited(TCG)/Unlimited(TCGSpeed Duel),PIÈGE,
Appel de l'Être Hanté,Unlimited(OCG)/Unlimited(TCG),PIÈGE,
Filet Gravitationnel,Unlimited(OCG)/Unlimited(TCG),PIÈGE,
Mur Tornade,Unlimited(OCG)/Unlimited(TCG)/Unlimited(TCGSpeed Duel),PIÈGE,
Hommage Torrentiel,Unlimited(OCG)/Unlimited(TCG),PIÈGE,
Sort de Bouclier Type 8,Unlimited(OCG)/Unlimited(TCG),PIÈGE,
Xing Zhen Hu,Unlimited(OCG)/Unlimited(TCG),TRAP,
Géant Sismique,Unlimited(OCG)/Unlimited(TCG),TERRE,[Rocher/Effet]
Guerrier de Rapidité,Unlimited(OCG)/Unlimited(TCG),VENT,[Guerrier/Effet]
Gardien de la Citadelle,Unlimited(OCG)/Unlimited(TCG),TERRE,[Guerrier/Effet]
Gorille Narcissique,Unlimited(OCG)/Unlimited(TCG),TERRE,[Bête/Syntoniseur／Effet]
Diablotin Unicorne,Unlimited(OCG)/Unlimited(TCG),LUMIÈRE,[Bête/Syntoniseur／Effet]
Chevalier Unicorne D.D.,Unlimited(OCG)/Unlimited(TCG),LUMIÈRE,[Guerrier/Effet]
Re'em Bicorne,Unlimited(OCG)/Unlimited(TCG),TÉNÈBRES,[Bête/Effet]
Guerrier au Trident,Unlimited(OCG)/Unlimited(TCG),LUMIÈRE,[Guerrier/Effet]
Rhinotaurus,Unlimited(OCG)/Unlimited(TCG),FIRE,[Beast-Warrior/Effect]
Hypnocorne,Unlimited(OCG)/Unlimited(TCG),TÉNÈBRES,[Bête/Effet]
Chimère de Ferraille,Unlimited(OCG)/Unlimited(TCG),TERRE,[Bête/Effet]
Gobelin de Ferraille,Unlimited(OCG)/Unlimited(TCG),TERRE,[Bête-Guerrier/Syntoniseur／Effet]
Bête de Ferraille,Unlimited(OCG)/Unlimited(TCG),TERRE,[Bête/Syntoniseur／Effet]
Chasseur de Ferraille,Unlimited(OCG)/Unlimited(TCG),TERRE,[Machine/Effet]
Golem de Ferraille,Unlimited(OCG)/Unlimited(TCG),TERRE,[Rocher/Effet]
Électro-Lémur,Unlimited(OCG)/Unlimited(TCG),LUMIÈRE,[Tonnerre/Effet]
Électro-Faisan,Unlimited(OCG)/Unlimited(TCG),LUMIÈRE,[Tonnerre/Effet]
Pousse de Bambou Naturia,Unlimited(OCG)/Unlimited(TCG),TERRE,[Plante/Effet]
Apprentie Amazonesse,Unlimited(OCG)/Unlimited(TCG)/Unlimited(TCGSpeed Duel),TERRE,[Guerrier/Effet]
Chat au Cadenas,Unlimited(OCG)/Unlimited(TCG),TERRE,[Bête/Effet]
Gofer Ambitieux,Unlimited(OCG)/Unlimited(TCG),TÉNÈBRES,[Démon/Effet]
Ogre Psychique,Unlimited(OCG)/Unlimited(TCG),TERRE,[Psychique/Effet]
"Draco Equiste, Paladin Dragon",Unlimited(OCG)/Unlimited(TCG),VENT,[Dragon/Fusion／Effet]
Licorne du Tonnerre,Unlimited(OCG)/Unlimited(TCG),LUMIÈRE,[Bête/Synchro／Effet]
Tricorne de la Foudre,Unlimited(OCG)/Unlimited(TCG),LUMIÈRE,[Bête/Synchro／Effet]
Électro-Chimère,Unlimited(OCG)/Unlimited(TCG),LUMIÈRE,[Tonnerre/Synchro／Effet]
Double Cyclone,Unlimited(OCG)/Unlimited(TCG)/Unlimited(TCGSpeed Duel),SPELL,
Orage de Ferraille,Unlimited(OCG)/Unlimited(TCG),MAGIE,
Reflet de Ferraille,Unlimited(OCG)/Unlimited(TCG),MAGIE,
Électro-Sphèrum,Unlimited(OCG)/Unlimited(TCG),MAGIE,
Combativité Amazonesse,Unlimited(OCG)/Unlimited(TCG)/Unlimited(TCGSpeed Duel),MAGIE,
Puissance de la Licorne,Unlimited(OCG)/Unlimited(TCG),MAGIE,
Rage Bestiale,Unlimited(OCG)/Unlimited(TCG),MAGIE,
Fusion Synchro Miracle,Unlimited(OCG)/Unlimited(TCG),MAGIE,
Pestilence,Unlimited(OCG)/Unlimited(TCG),SPELL,
Armements Maudits,Unlimited(OCG)/Unlimited(TCG),MAGIE,
Calice de la Sagesse,Unlimited(OCG)/Unlimited(TCG),MAGIE,
Malédiction d'Invocation,Unlimited(OCG)/Unlimited(TCG),MAGIE,
Pot de Dualité,Unlimited(OCG)/Unlimited(TCG),MAGIE,
Instinct de Combat,Unlimited(OCG)/Unlimited(TCG),PIÈGE,
Hurlement Sauvage,Unlimited(OCG)/Unlimited(TCG)/Unlimited(TCGSpeed Duel),PIÈGE,
Sélection Parallèle,Unlimited(OCG)/Unlimited(TCG),PIÈGE,
Vague de Réanimation,Unlimited(OCG)/Unlimited(TCG),PIÈGE,
Tornade de Chaîne,Unlimited(OCG)/Unlimited(TCG),PIÈGE,
Rage de Ferraille,Unlimited(OCG)/Unlimited(TCG),PIÈGE,
Pion de la Reine,Unlimited(OCG)/Unlimited(TCG)/Unlimited(TCGSpeed Duel),PIÈGE,
Déchaînement Bestial,Unlimited(OCG)/Unlimited(TCG),PIÈGE,
Corne de la Bête Fantôme,Unlimited(OCG)/Unlimited(TCG)/Unlimited(TCGSpeed Duel),PIÈGE,
Chevalerie,Unlimited(OCG)/Unlimited(TCG),PIÈGE,
Lumière de la Destruction,,PIÈGE,
Scouts Amazonesse,Unlimited(OCG)/Unlimited(TCG)/Unlimited(TCGSpeed Duel),TERRE,[Guerrier/Effet]
Démon du Cauchemar Psychique,Unlimited(OCG)/Unlimited(TCG),VENT,[Psychique/Synchro／Effet]
Courage d'Acier,Unlimited(OCG)/Unlimited(TCG),MAGIE,
Rituel Shamanique Amazonesse,Unlimited(OCG)/Unlimited(TCG),PIÈGE,
Charge Intrépide Violente,Unlimited(OCG)/Unlimited(TCG)/Unlimited(TCGSpeed Duel),PIÈGE,
Miroir Mystique,Unlimited(OCG)/Unlimited(TCG),PIÈGE,
"Créateur de Cyclone, Allié de la Justice",Unlimited(OCG)/Unlimited(TCG),TÉNÈBRES,[Machine/Syntoniseur／Effet]
Lueur du Miracle,Unlimited(OCG)/Unlimited(TCG),PIÈGE,
Patrouilleur Stygien,Unlimited(OCG)/Unlimited(TCG),TÉNÈBRES,[Démon/Effet]
Garçon Geek Libromancien,Unlimited(OCG)/Unlimited(TCG),VENT,[Psychique/Effet]
"Alpha, le Guerrier Magnétique Électrique",Unlimited(OCG)/Unlimited(TCG),TERRE,[Rocher/Effet]
"Bêta, le Guerrier Magnétique Électrique",Unlimited(OCG)/Unlimited(TCG),TERRE,[Rocher/Effet]
"Gamma, le Guerrier Magnétique Électrique",Unlimited(OCG)/Unlimited(TCG),TERRE,[Rocher/Effet]
"Berserkion, le Guerrier Magnétique Électrique",Unlimited(OCG)/Unlimited(TCG),TERRE,[Rocher/Effet]
Kuribohrn,Unlimited(OCG)/Unlimited(TCG),LIGHT,[Fiend/Effect]
"Valkyrion, le Guerrier Magnétique",Unlimited(OCG)/Unlimited(TCG)/Unlimited(TCGSpeed Duel),TERRE,[Rocher/Effet]
"Alpha, le Guerrier Magnétique",Unlimited(OCG)/Unlimited(TCG)/Unlimited(TCGSpeed Duel),TERRE,[Rocher/Normal]
"Bêta, le Guerrier Magnétique",Unlimited(OCG)/Unlimited(TCG)/Unlimited(TCGSpeed Duel),TERRE,[Rocher/Normal]
"Gamma, le Guerrier Magnétique",Unlimited(OCG)/Unlimited(TCG)/Unlimited(TCGSpeed Duel),TERRE,[Rocher/Normal]
Magicien Sombre,Unlimited(OCG)/Unlimited(TCG)/Unlimited(TCGSpeed Duel),TÉNÈBRES,[Magicien/Normal]
Magicienne des Ténèbres,Unlimited(OCG)/Unlimited(TCG)/Unlimited(TCGSpeed Duel),TÉNÈBRES,[Magicien/Effet]
Buster Blader,Unlimited(OCG)/Unlimited(TCG)/Unlimited(TCGSpeed Duel),EARTH,[Warrior/Effect]
Chevalier du Valet,Unlimited(OCG)/Unlimited(TCG)/Unlimited(TCGSpeed Duel),LUMIÈRE,[Guerrier/Normal]
Chevalier de la Reine,Unlimited(OCG)/Unlimited(TCG)/Unlimited(TCGSpeed Duel),LUMIÈRE,[Guerrier/Normal]
Chevalier du Roi,Unlimited(OCG)/Unlimited(TCG)/Unlimited(TCGSpeed Duel),LUMIÈRE,[Guerrier/Effet]
Berfomet,Unlimited(OCG)/Unlimited(TCG)/Unlimited(TCGSpeed Duel),DARK,[Fiend/Effect]
"Gazelle, Roi des Bêtes Mythiques",Unlimited(OCG)/Unlimited(TCG)/Unlimited(TCGSpeed Duel),TERRE,[Bête/Normal]
Guardien Celtique Recyclé (Actualisé de : Gardien Celtique Recyclé),Unlimited(OCG)/Unlimited(TCG)/Unlimited(TCGSpeed Duel),TERRE,[Guerrier/Effet]
Soldat Géant de Pierre,Unlimited(OCG)/Unlimited(TCG)/Unlimited(TCGSpeed Duel),TERRE,[Rocher/Normal]
Kuriboh,Unlimited(OCG)/Unlimited(TCG)/Unlimited(TCGSpeed Duel),DARK,[Fiend/Effect]
Magicien Blanc Expérimenté,Unlimited(OCG)/Unlimited(TCG)/Unlimited(TCGSpeed Duel),LUMIÈRE,[Magicien/Effet]
Béhémoth à Deux Têtes,Unlimited(OCG)/Unlimited(TCG)/Unlimited(TCGSpeed Duel),VENT,[Dragon/Effet]
Champ Magnétique,Unlimited(OCG)/Unlimited(TCG)/Unlimited(TCGSpeed Duel),MAGIE,
Héritage de Magie Noire,Unlimited(OCG)/Unlimited(TCG),MAGIE,
Attaque de Magie Noire,Unlimited(OCG)/Unlimited(TCG)/Unlimited(TCGSpeed Duel),MAGIE,
Rideau de Magie Noire,Unlimited(OCG)/Unlimited(TCG)/Unlimited(TCGSpeed Duel),MAGIE,
Boîte Mystique,Unlimited(OCG)/Unlimited(TCG),MAGIE,
Épées de Révélation de la Lumière,Unlimited(OCG)/Unlimited(TCG)/Unlimited(TCGSpeed Duel),MAGIE,
Flèche Brise-Sort,Unlimited(OCG)/Unlimited(TCG)/Unlimited(TCGSpeed Duel),MAGIE,
Polymérisation,Unlimited(OCG)/Unlimited(TCG)/Unlimited(TCGSpeed Duel),MAGIE,
Épées de Ravissement de la Lumière,Unlimited(OCG)/Unlimited(TCG),MAGIE,
Attaquez la Lune !,Unlimited(OCG)/Unlimited(TCG)/Unlimited(TCGSpeed Duel),MAGIE,
Force de Miroir,Unlimited(OCG)/Unlimited(TCG),PIÈGE,
Imperion Magnum le Bot de Combat Supraconducteur,Unlimited(OCG)/Unlimited(TCG),TERRE,[Rocher/Fusion／Effet]
Alakan le Chevalier Harlequin,Unlimited(OCG)/Unlimited(TCG)/Unlimited(TCGSpeed Duel),LUMIÈRE,[Guerrier/Fusion／Effet]
"Chimère, Bête Mythique Volante",Unlimited(OCG)/Unlimited(TCG)/Unlimited(TCGSpeed Duel),VENT,[Bête/Fusion／Effet]
"Buster Blader, le Spadassin Dragon Destructeur",Unlimited(OCG)/Unlimited(TCG),LUMIÈRE,[Guerrier/Fusion／Effet]
Terrain d'Entraînement Yosen,Unlimited(OCG)/Unlimited(TCG),MAGIE,
"Shurit, Stratégiste Nékroz",Unlimited(OCG)/Unlimited(TCG),EAU,[Guerrier/Effet]
Grand Sorcier Nékroz,Unlimited(OCG)/Unlimited(TCG),EAU,[Magicien/Effet]
"Exa, Exécuteur Nékroz",Unlimited(OCG)/Unlimited(TCG),EAU,[Dragon/Effet]
Nékroz de Claíomh Solais,Unlimited(OCG)/Unlimited(TCG),EAU,[Guerrier/Rituel／Effet]
Nékroz de Brionac,Unlimited(OCG)/Unlimited(TCG),EAU,[Guerrier/Rituel／Effet]
Nékroz de Trishula,Unlimited(OCG)/Unlimited(TCG),EAU,[Guerrier/Rituel／Effet]
Nékroz d'Unicore,Unlimited(OCG)/Unlimited(TCG),EAU,[Magicien/Rituel／Effet]
Nékroz de Kalidor,Unlimited(OCG)/Unlimited(TCG),EAU,[Dragon/Rituel／Effet]
Nékroz d'Armure Invincible,Unlimited(OCG)/Unlimited(TCG),EAU,[Dragon/Rituel／Effet]
"Lara, Dompteur Bête Spirituelle",Unlimited(OCG)/Unlimited(TCG),VENT,[Psychique/Effet]
"Wen, Dompteur Bête Spirituelle",Unlimited(OCG)/Unlimited(TCG),VENT,[Psychique/Effet]
"Pettlephin, Avatar Bête Spirituelle",Unlimited(OCG)/Unlimited(TCG),VENT,[Aqua/Effet]
"Pettlephin, Bête Spirituelle Ultime",Unlimited(OCG)/Unlimited(TCG),VENT,[Aqua/Fusion／Effet]
"Cannahawk, Bête Spirituelle Ultime",Unlimited(OCG)/Unlimited(TCG),VENT,[Tonnerre/Fusion／Effet]
Lien Bête Spirituelle,Unlimited(OCG)/Unlimited(TCG),MAGIE,
Destriers Bête Spirituelle,Unlimited(OCG)/Unlimited(TCG),PIÈGE,
Manju des Dix Mille Mains,Unlimited(OCG)/Unlimited(TCG),LUMIÈRE,[Elfe/Effet]
Chevalier Armageddon,Unlimited(OCG)/Unlimited(TCG),TÉNÈBRES,[Guerrier/Effet]
"Démon Jinn, Juge des Rituels",Forbidden(OCG)/Forbidden(TCG),TÉNÈBRES,[Démon/Effet]
"Démon Jinn, Maître des Rituels",Unlimited(OCG)/Unlimited(TCG),TÉNÈBRES,[Démon/Effet]
"Démon Jinn, Nécromancien des Rituels",Unlimited(OCG)/Unlimited(TCG),TÉNÈBRES,[Démon/Effet]
"Démon Jinn, Prophète des Rituels",Unlimited(OCG)/Unlimited(TCG)/Unlimited(TCGSpeed Duel),TÉNÈBRES,[Démon/Effet]
"Démon Jinn, Exorciste des Rituels",Unlimited(OCG)/Unlimited(TCG)/Unlimited(TCGSpeed Duel),TÉNÈBRES,[Démon/Effet]
Absorption de l'Âme,Unlimited(OCG)/Unlimited(TCG),MAGIE,
Enterrement d'une Autre Dimension,Unlimited(OCG)/Unlimited(TCG),MAGIE,
Art du Rituel Avancé,Unlimited(OCG)/Unlimited(TCG)/Unlimited(TCGSpeed Duel),MAGIE,
Préparation des Rites,Unlimited(OCG)/Unlimited(TCG),MAGIE,
Âme Ascendante,Unlimited(OCG)/Unlimited(TCG),MAGIE,
Vent Divin de la Vallée de Brume,Unlimited(OCG)/Limited(TCG),MAGIE,
Formation Feu - Tenki,Unlimited(OCG)/Unlimited(TCG)/Unlimited(TCGSpeed Duel),MAGIE,
Décret Royal,Unlimited(OCG)/Unlimited(TCG),PIÈGE,
Espace de Négation,Forbidden(OCG)/Forbidden(TCG),PIÈGE,
Hyper Bibliothécaire T.G.,Limited(OCG)/Limited(TCG),TÉNÈBRES,[Magicien/Synchro／Effet]
Numéro 30 : Golem Acide de Destruction,Unlimited(OCG)/Unlimited(TCG),EAU,[Rocher/Xyz／Effet]
"Exxod, Maître de la Garde",Unlimited(OCG)/Unlimited(TCG),TERRE,[Rocher/Effet]
Rat Géant,Unlimited(OCG)/Unlimited(TCG)/Unlimited(TCGSpeed Duel),TERRE,[Bête/Effet]
Maharaghi,Unlimited(OCG)/Unlimited(TCG),EARTH,[Rock/Spirit／Effect]
Sphinx Gardien,Unlimited(OCG)/Unlimited(TCG)/Unlimited(TCGSpeed Duel),TERRE,[Rocher/Effet]
Gigantes,Unlimited(OCG)/Unlimited(TCG),EARTH,[Rock/Effect]
Statue de Pierre des Aztèques,Unlimited(OCG)/Unlimited(TCG)/Unlimited(TCGSpeed Duel),TERRE,[Rocher/Effet]
Golem Sentinelle,Unlimited(OCG)/Unlimited(TCG),TERRE,[Rocher/Effet]
Hieracosphinx,Unlimited(OCG)/Unlimited(TCG),EARTH,[Rock/Effect]
Criosphinx,Unlimited(OCG)/Unlimited(TCG),EARTH,[Rock/Effect]
Canons Intercepteurs Moai,Unlimited(OCG)/Unlimited(TCG),TERRE,[Rocher/Effet]
Phalène des Sables,Unlimited(OCG)/Unlimited(TCG)/Unlimited(TCGSpeed Duel),TERRE,[Rocher/Effet]
Canyon,Unlimited(OCG)/Unlimited(TCG),SPELL,
Typhon d'Espace Mystique,Unlimited(OCG)/Unlimited(TCG)/Limited 1(TCGSpeed Duel),MAGIE,
Épées de Révélation de la Lumière,Unlimited(OCG)/Unlimited(TCG)/Unlimited(TCGSpeed Duel),MAGIE,
Ectoplasmer,Unlimited(OCG)/Unlimited(TCG),SPELL,
Contrôle Cérébral,Unlimited(OCG)/Unlimited(TCG),MAGIE,
Ombres Mouvantes,Unlimited(OCG)/Unlimited(TCG),MAGIE,
Waboku,Unlimited(OCG)/Unlimited(TCG)/Unlimited(TCGSpeed Duel),TRAP,
Offrande Suprême,Forbidden(OCG)/Forbidden(TCG),PIÈGE,
Drainage Magique,Unlimited(OCG)/Unlimited(TCG)/Unlimited(TCGSpeed Duel),PIÈGE,
Ordalie du Voyageur,Unlimited(OCG)/Unlimited(TCG)/Unlimited(TCGSpeed Duel),PIÈGE,
Dispositif d'Évacuation Obligatoire,Unlimited(OCG)/Unlimited(TCG),PIÈGE,
Remplacement Pendule,Unlimited(OCG)/Unlimited(TCG),PIÈGE,
"Jörmungandr, Serpent Nordique",Unlimited(OCG)/Unlimited(TCG),TÉNÈBRES,[Dragon/Effet]
"Fenrir, Loup Nordique",Unlimited(OCG)/Unlimited(TCG),TÉNÈBRES,[Bête/Effet]
Dragon Rose Noire,Unlimited(OCG)/Unlimited(TCG),FEU,[Dragon/Synchro／Effet]
Sorcier Astrographe,Limited(OCG)/Limited(TCG),TÉNÈBRES,[Magicien/Pendule／Effet]
Sorcier Chronographe,Unlimited(OCG)/Unlimited(TCG),TÉNÈBRES,[Magicien/Pendule／Effet]
Magicien Double Iris,Unlimited(OCG)/Unlimited(TCG),TÉNÈBRES,[Magicien/Pendule／Effet]
Magicien Croc Noir,Unlimited(OCG)/Unlimited(TCG),TÉNÈBRES,[Magicien/Pendule／Effet]
Magicienne Aile Blanche,Unlimited(OCG)/Unlimited(TCG),VENT,[Magicien/Pendule／Syntoniseur／Effet]
Magicien Sage-Oeil,Unlimited(OCG)/Unlimited(TCG),LUMIÈRE,[Magicien/Pendule／Effet]
Magicien Briseur du Temps,Unlimited(OCG)/Unlimited(TCG),TÉNÈBRES,[Magicien/Pendule／Effet]
Canon de Foucault,Unlimited(OCG)/Unlimited(TCG),TÉNÈBRES,[Magicien/Pendule／Normal]
Eccentrick Archdémon,Unlimited(OCG)/Unlimited(TCG),LUMIÈRE,[Démon/Pendule／Effet]
Miroir du Dragon,Unlimited(OCG)/Unlimited(TCG),MAGIE,
Habileté de l'Invocateur,Unlimited(OCG)/Unlimited(TCG)/Unlimited(TCGSpeed Duel),MAGIE,
Oscillation d'Écho,Unlimited(OCG)/Unlimited(TCG),PIÈGE,
Lien de la Non-Hésitation,Unlimited(OCG)/Unlimited(TCG),PIÈGE,
Satellchevalier Zefrathuban,Unlimited(OCG)/Unlimited(TCG),LUMIÈRE,[Guerrier/Pendule／Effet]
Stellchevalier Zefraxciton,Unlimited(OCG)/Unlimited(TCG),LUMIÈRE,[Démon/Pendule／Effet]
"Zefraxi, Trésor du Yang Zing",Unlimited(OCG)/Unlimited(TCG),TERRE,[Wyrm/Pendule／Effet]
"Zefraniu, Secret du Yang Zing",Unlimited(OCG)/Unlimited(TCG),TERRE,[Wyrm/Pendule／Effet]
Oracle de Zefra,Unlimited(OCG)/Unlimited(TCG),MAGIE,
Contre Métalphose,Unlimited(OCG)/Unlimited(TCG),PIÈGE,
Sentinelle Qliphort,Unlimited(OCG)/Unlimited(TCG),TERRE,[Machine/Pendule／Normal]
Monolithe Qliphort,Unlimited(OCG)/Unlimited(TCG),TERRE,[Machine/Pendule／Normal]
"Master Pendule, le Dracossassin",Unlimited(OCG)/Unlimited(TCG),LUMIÈRE,[Dragon/Pendule／Normal]
"Lector Pendule, le Dracosseigneur",Unlimited(OCG)/Unlimited(TCG),TÉNÈBRES,[Dragon/Pendule／Effet]
La Fin d'Anubis,Unlimited(OCG)/Unlimited(TCG)/Unlimited(TCGSpeed Duel),TÉNÈBRES,[Démon/Effet]
Gogiga Gagagigo,Unlimited(OCG)/Unlimited(TCG),WATER,[Reptile/Normal]
Guerrier de Zera,Unlimited(OCG)/Unlimited(TCG),TERRE,[Guerrier/Normal]
Sphère Mystique Lumineuse,Unlimited(OCG)/Unlimited(TCG),LUMIÈRE,[Elfe/Normal]
Insecte Blindé,Unlimited(OCG)/Unlimited(TCG)/Unlimited(TCGSpeed Duel),TERRE,[Insecte/Normal]
"Saturne, Agent du Jugement",Unlimited(OCG)/Unlimited(TCG),LUMIÈRE,[Elfe/Effet]
"Mercure, Agent de la Sagesse",Unlimited(OCG)/Unlimited(TCG),LUMIÈRE,[Elfe/Effet]
"Vénus, Agent de la Création",Unlimited(OCG)/Unlimited(TCG),LUMIÈRE,[Elfe/Effet]
"Mars, Agent de la Force",Unlimited(OCG)/Unlimited(TCG),LUMIÈRE,[Elfe/Effet]
La Jeune Fille Malheureuse,Unlimited(OCG)/Unlimited(TCG),LUMIÈRE,[Magicien/Effet]
Tour d'Ossements Buveuse d'Ames,Unlimited(OCG)/Unlimited(TCG),TÉNÈBRES,[Zombie/Effet]
Le Botteur,Unlimited(OCG)/Unlimited(TCG),TÉNÈBRES,[Zombie/Effet]
